sale_id,sale_date,product_id,customer_id,total,rating,G total
214,2023-01-23,27,154,4,3,200
582,2023-02-25,3,154,5,2,250
4117,2023-10-21,8,154,15,2,750
4344,2023-10-29,7,154,30,4,1500
4495,2023-11-04,1,154,7,5,350
3036,2023-09-15,21,154,13,4,650
3833,2023-10-10,8,154,15,4,750
4623,2023-11-08,3,154,5,5,250
9198,2024-05-07,4,155,12,5,600
9506,2024-06-12,3,155,5,4,250
1280,2023-04-28,8,155,15,3,750
1577,2023-05-23,24,155,10,3,500
5391,2023-12-03,4,155,12,5,600
736,2023-03-09,5,155,9,3,450
2160,2023-07-20,14,155,6.4,2,320
7064,2024-01-31,3,155,5,2,250
2864,2023-09-09,22,155,8,2,400
5895,2023-12-21,14,155,6.4,5,320
6443,2024-01-08,14,155,6.4,5,320
6813,2024-01-22,2,155,18,5,900
8223,2024-03-09,2,155,18,3,900
9939,2024-08-07,4,155,12,2,600
343,2023-02-02,18,155,9,4,450
3642,2023-10-04,4,155,12,4,600
6987,2024-01-28,4,155,12,4,600
5275,2023-11-30,11,156,11,2,550
9233,2024-05-10,4,156,12,5,600
10262,2024-09-18,2,156,18,4,900
2297,2023-08-01,2,156,18,2,900
4542,2023-11-05,5,156,9,4,450
4556,2023-11-05,9,156,14,4,700
7844,2024-02-27,3,156,5,2,250
1607,2023-05-26,26,156,18,5,900
5745,2023-12-16,8,157,15,2,750
7297,2024-02-09,1,157,7,4,350
8205,2024-03-08,4,157,12,4,600
8686,2024-03-25,3,157,5,5,250
9571,2024-06-21,4,157,12,4,600
9610,2024-06-26,1,157,7,2,350
1165,2023-04-17,25,157,12,5,600
2162,2023-07-20,19,157,6,4,300
2600,2023-08-31,24,157,10,4,500
3019,2023-09-14,23,157,5,4,250
4094,2023-10-20,8,157,15,4,750
3467,2023-09-28,24,157,10,4,500
1028,2023-04-05,8,157,15,3,750
1179,2023-04-19,17,157,12,3,600
5565,2023-12-09,9,157,14,5,700
6093,2023-12-28,14,157,6.4,3,320
8916,2024-04-06,3,157,5,4,250
6277,2024-01-03,14,157,6.4,4,320
7087,2024-02-01,3,157,5,4,250
6901,2024-01-25,3,158,5,3,250
8091,2024-03-05,1,158,7,2,350
765,2023-03-11,8,158,15,5,750
804,2023-03-14,17,158,12,3,600
2954,2023-09-11,24,158,10,4,500
4315,2023-10-28,6,158,24,2,1200
6294,2024-01-03,14,158,6.4,5,320
9368,2024-05-25,3,158,5,2,250
3393,2023-09-26,22,158,8,4,400
3441,2023-09-28,21,158,13,5,650
8590,2024-03-22,2,158,18,2,900
10336,2024-09-26,1,158,7,4,350
1359,2023-05-04,12,158,6,4,300
3327,2023-09-24,21,158,13,5,650
4674,2023-11-09,11,158,11,5,550
5116,2023-11-25,3,158,5,5,250
9546,2024-06-17,4,158,12,2,600
5115,2023-11-25,3,159,5,2,250
5514,2023-12-08,2,159,18,5,900
6262,2024-01-03,14,159,6.4,2,320
6567,2024-01-13,2,159,18,2,900
7271,2024-02-08,2,159,18,2,900
9585,2024-06-23,1,159,7,2,350
527,2023-02-21,1,159,7,4,350
984,2023-04-01,11,159,11,3,550
1231,2023-04-23,26,159,18,4,900
4300,2023-10-28,1,159,7,5,350
3358,2023-09-25,22,159,8,5,400
8845,2024-03-31,2,159,18,2,900
4035,2023-10-18,4,159,12,4,600
5802,2023-12-18,7,159,30,4,1500
6588,2024-01-13,4,159,12,2,600
8314,2024-03-12,4,159,12,5,600
9152,2024-05-03,2,159,18,4,900
4737,2023-11-12,2,159,18,2,900
5528,2023-12-08,7,159,30,5,1500
8323,2024-03-13,2,159,18,5,900
10064,2024-08-22,3,159,5,5,250
6659,2024-01-16,4,160,12,4,600
7450,2024-02-13,3,160,5,3,250
7969,2024-03-02,1,160,7,4,350
8627,2024-03-23,3,160,5,3,250
9543,2024-06-17,3,160,5,4,250
9852,2024-07-28,4,160,12,5,600
368,2023-02-05,18,160,9,5,450
887,2023-03-23,4,160,12,3,600
1294,2023-04-29,2,160,18,2,900
2584,2023-08-29,24,160,10,3,500
2986,2023-09-13,22,160,8,2,400
4365,2023-10-30,9,160,14,3,700
6060,2023-12-26,14,160,6.4,5,320
8458,2024-03-17,3,160,5,5,250
1190,2023-04-20,19,160,6,4,300
8432,2024-03-16,4,160,12,3,600
496,2023-02-17,7,160,30,2,1500
3972,2023-10-15,7,160,30,5,1500
6101,2023-12-28,14,160,6.4,3,320
6541,2024-01-12,3,160,5,2,250
9042,2024-04-21,4,160,12,5,600
5442,2023-12-05,4,161,12,3,600
5502,2023-12-07,10,161,36,5,1800
5800,2023-12-18,7,161,30,5,1500
6143,2023-12-29,14,161,6.4,5,320
7648,2024-02-20,4,161,12,3,600
7798,2024-02-26,1,161,7,3,350
8467,2024-03-18,1,161,7,3,350
9320,2024-05-20,1,161,7,3,350
9955,2024-08-09,3,161,5,3,250
10202,2024-09-10,3,161,5,3,250
1001,2023-04-02,17,161,12,4,600
4429,2023-11-02,2,161,18,4,900
3000,2023-09-13,24,161,10,4,500
7638,2024-02-20,2,161,18,2,900
1909,2023-06-26,28,161,6,4,300
4402,2023-11-01,6,161,24,4,1200
6521,2024-01-12,1,161,7,4,350
7053,2024-01-31,1,161,7,2,350
10188,2024-09-08,2,161,18,5,900
2980,2023-09-13,21,161,13,3,650
3016,2023-09-14,22,161,8,4,400
5299,2023-12-01,5,161,9,2,450
5799,2023-12-18,7,161,30,2,1500
6971,2024-01-28,1,162,7,5,350
7734,2024-02-24,1,162,7,5,350
2119,2023-07-16,25,162,12,3,600
8723,2024-03-27,1,162,7,2,350
5134,2023-11-25,11,162,11,3,550
6245,2024-01-02,14,162,6.4,4,320
7070,2024-01-31,3,162,5,3,250
7299,2024-02-09,2,162,18,4,900
8894,2024-04-04,2,162,18,5,900
1238,2023-04-24,17,162,12,4,600
6035,2023-12-26,14,162,6.4,4,320
7791,2024-02-25,4,162,12,5,600
8290,2024-03-12,1,162,7,3,350
212,2023-01-23,21,162,13,5,650
5828,2023-12-19,8,162,15,3,750
5902,2023-12-21,14,162,6.4,4,320
6005,2023-12-24,14,162,6.4,2,320
7308,2024-02-09,3,162,5,5,250
5970,2023-12-23,14,163,6.4,3,320
6202,2023-12-31,14,163,6.4,3,320
7090,2024-02-01,3,163,5,2,250
9446,2024-06-04,2,163,18,4,900
1502,2023-05-17,8,163,15,5,750
1924,2023-06-28,24,163,10,5,500
3232,2023-09-21,21,163,13,4,650
4388,2023-10-31,11,163,11,2,550
10293,2024-09-21,1,163,7,4,350
2004,2023-07-05,24,163,10,3,500
2722,2023-09-04,24,163,10,4,500
4259,2023-10-26,9,163,14,4,700
1224,2023-04-23,14,163,6.4,4,320
4764,2023-11-12,11,163,11,3,550
4872,2023-11-16,4,163,12,4,600
9177,2024-05-05,4,163,12,5,600
9532,2024-06-16,1,163,7,3,350
293,2023-01-30,8,163,15,5,750
2887,2023-09-09,24,163,10,5,500
3071,2023-09-16,22,163,8,2,400
4614,2023-11-08,1,163,7,4,350
4931,2023-11-18,8,163,15,5,750
5359,2023-12-02,6,163,24,5,1200
5695,2023-12-14,8,163,15,4,750
7248,2024-02-07,3,163,5,5,250
8291,2024-03-12,1,163,7,5,350
8993,2024-04-16,3,163,5,3,250
10259,2024-09-17,4,163,12,4,600
5097,2023-11-24,4,164,12,4,600
6376,2024-01-06,14,164,6.4,2,320
8544,2024-03-20,4,164,12,4,600
9397,2024-05-28,1,164,7,5,350
9778,2024-07-18,4,164,12,5,600
1380,2023-05-06,4,164,12,2,600
1588,2023-05-24,22,164,8,2,400
2138,2023-07-18,12,164,6,2,300
2151,2023-07-19,23,164,5,3,250
3264,2023-09-22,22,164,8,5,400
3803,2023-10-09,8,164,15,3,750
997,2023-04-02,14,164,6.4,4,320
3127,2023-09-18,22,164,8,3,400
6140,2023-12-29,14,164,6.4,3,320
6334,2024-01-05,14,164,6.4,2,320
8784,2024-03-29,1,164,7,2,350
9094,2024-04-27,4,164,12,3,600
420,2023-02-10,9,164,14,3,700
7816,2024-02-26,4,164,12,5,600
8482,2024-03-18,3,164,5,5,250
10344,2024-09-27,1,164,7,5,350
3804,2023-10-09,8,164,15,2,750
4972,2023-11-19,7,164,30,3,1500
9031,2024-04-20,2,164,18,3,900
5363,2023-12-02,8,165,15,4,750
5638,2023-12-12,5,165,9,5,450
6735,2024-01-19,3,165,5,3,250
7329,2024-02-10,1,165,7,3,350
7430,2024-02-12,4,165,12,5,600
8875,2024-04-02,1,165,7,3,350
9820,2024-07-24,2,165,18,3,900
685,2023-03-04,20,165,16,3,800
946,2023-03-29,28,165,6,5,300
1714,2023-06-05,10,165,36,3,1800
3805,2023-10-09,8,165,15,2,750
6617,2024-01-15,2,165,18,3,900
3922,2023-10-13,11,165,11,2,550
5018,2023-11-21,5,165,9,3,450
2993,2023-09-13,23,165,5,2,250
4801,2023-11-14,2,165,18,4,900
6300,2024-01-04,14,165,6.4,2,320
8934,2024-04-09,3,165,5,5,250
6900,2024-01-25,3,165,5,3,250
6870,2024-01-24,2,166,18,2,900
7500,2024-02-15,3,166,5,5,250
7620,2024-02-19,4,166,12,3,600
8054,2024-03-04,1,166,7,5,350
8175,2024-03-07,4,166,12,2,600
10091,2024-08-26,3,166,5,4,250
5234,2023-11-29,6,166,24,5,1200
6416,2024-01-08,14,166,6.4,2,320
7257,2024-02-08,1,166,7,5,350
7424,2024-02-12,3,166,5,3,250
2794,2023-09-07,23,166,5,5,250
4986,2023-11-20,2,166,18,3,900
5557,2023-12-09,5,166,9,5,450
7886,2024-02-29,2,166,18,5,900
1195,2023-04-21,12,166,6,2,300
1812,2023-06-14,18,166,9,2,450
3939,2023-10-14,6,166,24,2,1200
5362,2023-12-02,8,166,15,3,750
8088,2024-03-05,1,166,7,2,350
5674,2023-12-13,11,167,11,4,550
9021,2024-04-19,2,167,18,3,900
9481,2024-06-08,4,167,12,4,600
928,2023-03-27,25,167,12,5,600
1305,2023-04-30,21,167,13,2,650
1750,2023-06-08,1,167,7,3,350
2068,2023-07-11,26,167,18,3,900
7052,2024-01-31,1,167,7,2,350
1576,2023-05-23,20,167,16,3,800
6077,2023-12-27,14,167,6.4,3,320
9636,2024-06-29,4,167,12,3,600
894,2023-03-23,23,167,5,2,250
1336,2023-05-02,11,167,11,5,550
10385,2024-10-01,2,167,18,4,900
194,2023-01-21,24,167,10,2,500
3242,2023-09-21,22,167,8,4,400
5495,2023-12-07,8,167,15,3,750
8944,2024-04-11,1,167,7,2,350
9092,2024-04-27,1,167,7,5,350
5725,2023-12-16,1,168,7,3,350
8789,2024-03-29,2,168,18,5,900
9019,2024-04-19,1,168,7,3,350
9382,2024-05-26,4,168,12,3,600
3742,2023-10-07,5,168,9,3,450
8572,2024-03-21,4,168,12,3,600
8252,2024-03-10,3,168,5,4,250
3,2023-01-01,8,168,15,3,750
1631,2023-05-29,14,168,6.4,4,320
2690,2023-09-03,24,168,10,2,500
3905,2023-10-13,4,168,12,4,600
1771,2023-06-10,12,168,6,3,300
2926,2023-09-10,24,168,10,2,500
3623,2023-10-03,7,168,30,5,1500
5612,2023-12-11,2,168,18,2,900
6954,2024-01-27,3,168,5,4,250
8449,2024-03-17,2,168,18,4,900
5392,2023-12-03,5,169,9,2,450
5860,2023-12-20,14,169,6.4,5,320
6926,2024-01-26,3,169,5,3,250
7095,2024-02-01,4,169,12,4,600
7721,2024-02-23,3,169,5,5,250
7881,2024-02-28,4,169,12,3,600
8319,2024-03-13,1,169,7,3,350
8986,2024-04-16,1,169,7,3,350
9600,2024-06-24,4,169,12,5,600
9695,2024-07-06,4,169,12,4,600
10223,2024-09-13,1,169,7,5,350
178,2023-01-20,1,169,7,3,350
342,2023-02-02,11,169,11,3,550
3735,2023-10-07,3,169,5,2,250
5729,2023-12-16,3,169,5,2,250
6732,2024-01-19,2,169,18,2,900
6931,2024-01-26,3,169,5,2,250
8508,2024-03-19,1,169,7,5,350
10009,2024-08-15,2,169,18,2,900
6909,2024-01-26,1,169,7,5,350
8741,2024-03-27,3,169,5,4,250
9737,2024-07-13,1,169,7,3,350
10240,2024-09-14,2,169,18,4,900
6657,2024-01-16,4,169,12,5,600
1915,2023-06-27,14,169,6.4,4,320
5775,2023-12-17,10,170,36,4,1800
6465,2024-01-09,14,170,6.4,5,320
638,2023-03-01,23,170,5,2,250
8889,2024-04-03,4,170,12,5,600
9123,2024-05-01,2,170,18,3,900
9648,2024-07-01,1,170,7,2,350
2314,2023-08-02,24,170,10,3,500
950,2023-03-30,7,170,30,2,1500
2611,2023-09-01,24,170,10,3,500
1500,2023-05-17,1,170,7,2,350
4510,2023-11-04,8,170,15,4,750
5276,2023-12-01,1,170,7,5,350
9622,2024-06-27,4,170,12,3,600
5201,2023-11-28,2,171,18,3,900
5483,2023-12-07,4,171,12,3,600
5774,2023-12-17,10,171,36,4,1800
5823,2023-12-19,5,171,9,3,450
6818,2024-01-22,2,171,18,2,900
7188,2024-02-05,3,171,5,5,250
9465,2024-06-06,2,171,18,4,900
93,2023-01-11,16,171,10,2,500
694,2023-03-05,8,171,15,2,750
847,2023-03-18,10,171,36,4,1800
1074,2023-04-09,3,171,5,3,250
1639,2023-05-30,20,171,16,4,800
1998,2023-07-04,27,171,4,5,200
3030,2023-09-14,24,171,10,3,500
3314,2023-09-23,23,171,5,4,250
7281,2024-02-08,3,171,5,3,250
8019,2024-03-02,4,171,12,5,600
6110,2023-12-28,14,171,6.4,2,320
10036,2024-08-20,2,171,18,5,900
2628,2023-09-01,24,171,10,3,500
6599,2024-01-14,3,171,5,5,250
10218,2024-09-12,4,171,12,3,600
2692,2023-09-03,24,171,10,4,500
6652,2024-01-16,3,171,5,3,250
7201,2024-02-06,1,171,7,3,350
7683,2024-02-22,1,171,7,4,350
7765,2024-02-25,1,172,7,5,350
7766,2024-02-25,2,172,18,4,900
8358,2024-03-14,3,172,5,4,250
8475,2024-03-18,2,172,18,2,900
1202,2023-04-21,23,172,5,4,250
1361,2023-05-04,13,172,9,2,450
2493,2023-08-21,24,172,10,4,500
2902,2023-09-10,22,172,8,5,400
8989,2024-04-16,2,172,18,5,900
9897,2024-08-04,2,172,18,5,900
3487,2023-09-29,22,172,8,5,400
2683,2023-09-03,24,172,10,4,500
5723,2023-12-16,1,172,7,3,350
5037,2023-11-22,1,173,7,4,350
5129,2023-11-25,10,173,36,3,1800
5489,2023-12-07,5,173,9,5,450
6538,2024-01-12,3,173,5,2,250
10314,2024-09-23,4,173,12,5,600
480,2023-02-15,28,173,6,4,300
725,2023-03-08,1,173,7,5,350
1510,2023-05-17,21,173,13,5,650
4866,2023-11-16,2,173,18,3,900
7347,2024-02-10,3,173,5,3,250
9724,2024-07-10,3,173,5,4,250
10326,2024-09-25,2,173,18,3,900
3417,2023-09-27,22,173,8,3,400
3547,2023-10-01,22,173,8,3,400
4041,2023-10-18,6,173,24,5,1200
4648,2023-11-09,1,173,7,5,350
7499,2024-02-15,3,173,5,2,250
7655,2024-02-21,2,173,18,5,900
8962,2024-04-13,1,173,7,5,350
5722,2023-12-15,11,173,11,5,550
5598,2023-12-10,8,174,15,5,750
5886,2023-12-21,14,174,6.4,4,320
5959,2023-12-23,14,174,6.4,2,320
6195,2023-12-31,14,174,6.4,2,320
6534,2024-01-12,3,174,5,3,250
6862,2024-01-24,1,174,7,4,350
7072,2024-01-31,3,174,5,4,250
7399,2024-02-12,1,174,7,4,350
8696,2024-03-25,4,174,12,2,600
10376,2024-09-30,4,174,12,4,600
607,2023-02-27,10,174,36,2,1800
3748,2023-10-07,5,174,9,4,450
4009,2023-10-17,1,174,7,4,350
6050,2023-12-26,14,174,6.4,4,320
6188,2023-12-31,14,174,6.4,4,320
1077,2023-04-09,7,174,30,4,1500
1492,2023-05-16,10,174,36,3,1800
4878,2023-11-16,5,174,9,5,450
5335,2023-12-01,11,174,11,3,550
7923,2024-03-01,1,174,7,4,350
9706,2024-07-08,3,174,5,2,250
3382,2023-09-25,24,174,10,5,500
8809,2024-03-29,4,174,12,5,600
5184,2023-11-27,8,175,15,3,750
5874,2023-12-20,14,175,6.4,3,320
7067,2024-01-31,3,175,5,4,250
8267,2024-03-11,1,175,7,4,350
290,2023-01-30,3,175,5,4,250
1109,2023-04-11,28,175,6,4,300
1528,2023-05-19,10,175,36,5,1800
2784,2023-09-06,24,175,10,2,500
2865,2023-09-09,22,175,8,3,400
2944,2023-09-11,22,175,8,3,400
4101,2023-10-20,11,175,11,3,550
8255,2024-03-10,3,175,5,5,250
145,2023-01-16,26,175,18,5,900
7165,2024-02-04,4,175,12,4,600
7786,2024-02-25,4,175,12,4,600
2022,2023-07-07,17,175,12,2,600
170,2023-01-19,5,175,9,5,450
795,2023-03-13,22,175,8,2,400
5788,2023-12-18,3,175,5,3,250
8251,2024-03-10,3,175,5,5,250
5121,2023-11-25,6,176,24,3,1200
5731,2023-12-16,4,176,12,2,600
7532,2024-02-16,4,176,12,2,600
9738,2024-07-13,1,176,7,3,350
9892,2024-08-03,4,176,12,5,600
630,2023-03-01,9,176,14,2,700
4182,2023-10-23,8,176,15,4,750
9316,2024-05-19,4,176,12,2,600
4958,2023-11-19,3,176,5,4,250
8834,2024-03-30,4,176,12,4,600
10220,2024-09-13,1,176,7,3,350
125,2023-01-15,8,176,15,2,750
7909,2024-02-29,4,176,12,3,600
8952,2024-04-12,1,176,7,4,350
10210,2024-09-11,4,177,12,3,600
32,2023-01-04,2,177,18,2,900
186,2023-01-20,24,177,10,5,500
1442,2023-05-11,11,177,11,2,550
5979,2023-12-24,14,177,6.4,4,320
7802,2024-02-26,2,177,18,4,900
5074,2023-11-23,7,177,30,3,1500
817,2023-03-15,25,177,12,3,600
2700,2023-09-04,24,177,10,4,500
6635,2024-01-15,4,177,12,5,600
2749,2023-09-05,24,177,10,4,500
3414,2023-09-27,22,177,8,3,400
4823,2023-11-14,8,177,15,3,750
5865,2023-12-20,14,177,6.4,4,320
10113,2024-08-29,3,177,5,5,250
5556,2023-12-09,4,178,12,4,600
7615,2024-02-19,2,178,18,3,900
7946,2024-03-01,3,178,5,2,250
8852,2024-03-31,3,178,5,5,250
9274,2024-05-14,4,178,12,5,600
261,2023-01-27,2,178,18,5,900
2959,2023-09-12,21,178,13,2,650
8806,2024-03-29,4,178,12,4,600
9677,2024-07-04,1,178,7,5,350
651,2023-03-02,18,178,9,5,450
802,2023-03-14,13,178,9,5,450
4064,2023-10-19,4,178,12,2,600
4194,2023-10-24,3,178,5,4,250
6750,2024-01-20,1,178,7,5,350
7413,2024-02-12,2,178,18,2,900
7495,2024-02-15,2,178,18,2,900
8603,2024-03-22,4,178,12,5,600
1850,2023-06-18,16,178,10,2,500
10023,2024-08-17,3,178,5,2,250
2180,2023-07-21,21,178,13,3,650
2528,2023-08-24,24,178,10,4,500
8816,2024-03-30,1,178,7,3,350
8848,2024-03-31,2,178,18,3,900
9138,2024-05-01,4,178,12,5,600
5520,2023-12-08,4,179,12,5,600
6059,2023-12-26,14,179,6.4,4,320
6126,2023-12-29,14,179,6.4,4,320
6871,2024-01-24,2,179,18,5,900
7288,2024-02-08,4,179,12,4,600
7433,2024-02-12,4,179,12,5,600
9530,2024-06-15,4,179,12,4,600
535,2023-02-21,21,179,13,2,650
4083,2023-10-20,1,179,7,2,350
8791,2024-03-29,2,179,18,4,900
1123,2023-04-13,21,179,13,5,650
3708,2023-10-06,6,179,24,4,1200
6158,2023-12-30,14,179,6.4,3,320
7278,2024-02-08,3,179,5,4,250
7445,2024-02-13,2,179,18,4,900
2052,2023-07-10,13,179,9,5,450
3729,2023-10-07,2,179,18,5,900
4383,2023-10-31,7,179,30,2,1500
9534,2024-06-16,1,179,7,4,350
5936,2023-12-22,14,180,6.4,5,320
5971,2023-12-23,14,180,6.4,5,320
6694,2024-01-18,1,180,7,3,350
7292,2024-02-08,4,180,12,4,600
8212,2024-03-09,1,180,7,5,350
9442,2024-06-03,2,180,18,2,900
10098,2024-08-27,1,180,7,4,350
364,2023-02-04,20,180,16,2,800
1449,2023-05-12,10,180,36,3,1800
1793,2023-06-11,25,180,12,5,600
1973,2023-07-02,23,180,5,2,250
4097,2023-10-20,10,180,36,4,1800
6090,2023-12-28,14,180,6.4,5,320
6282,2024-01-03,14,180,6.4,5,320
8538,2024-03-20,2,180,18,5,900
798,2023-03-14,2,180,18,2,900
3085,2023-09-16,24,180,10,2,500
4714,2023-11-11,3,180,5,3,250
6869,2024-01-24,2,180,18,3,900
7221,2024-02-06,4,180,12,3,600
1632,2023-05-29,18,180,9,4,450
2676,2023-09-03,24,180,10,4,500
8147,2024-03-06,4,180,12,5,600
9155,2024-05-03,2,180,18,3,900
4797,2023-11-13,11,180,11,2,550
5609,2023-12-11,2,180,18,5,900
7103,2024-02-02,1,180,7,5,350
9058,2024-04-23,1,180,7,2,350
5013,2023-11-21,3,181,5,5,250
7875,2024-02-28,4,181,12,2,600
9608,2024-06-25,3,181,5,4,250
830,2023-03-17,1,181,7,5,350
1171,2023-04-18,23,181,5,3,250
2881,2023-09-09,24,181,10,3,500
9595,2024-06-23,3,181,5,5,250
9965,2024-08-10,4,181,12,4,600
10123,2024-08-31,3,181,5,4,250
9363,2024-05-25,1,181,7,3,350
200,2023-01-22,20,181,16,2,800
2650,2023-09-02,24,181,10,4,500
4907,2023-11-17,10,181,36,3,1800
5162,2023-11-26,11,181,11,4,550
8074,2024-03-04,4,181,12,4,600
3909,2023-10-13,6,181,24,2,1200
8469,2024-03-18,1,182,7,4,350
8658,2024-03-24,3,182,5,3,250
130,2023-01-15,26,182,18,5,900
1169,2023-04-18,17,182,12,3,600
1371,2023-05-05,15,182,7,4,350
1504,2023-05-17,9,182,14,4,700
2009,2023-07-06,3,182,5,4,250
3318,2023-09-23,24,182,10,5,500
3380,2023-09-25,24,182,10,4,500
3427,2023-09-27,23,182,5,2,250
4401,2023-11-01,6,182,24,5,1200
5249,2023-11-29,10,182,36,5,1800
8702,2024-03-26,2,182,18,5,900
10231,2024-09-13,4,182,12,5,600
553,2023-02-22,27,182,4,2,200
744,2023-03-09,16,182,10,5,500
5180,2023-11-27,7,182,30,3,1500
9564,2024-06-20,3,182,5,5,250
7763,2024-02-25,1,182,7,3,350
5122,2023-11-25,6,182,24,2,1200
7293,2024-02-09,1,183,7,4,350
8111,2024-03-05,3,183,5,3,250
8473,2024-03-18,2,183,18,4,900
9078,2024-04-25,3,183,5,4,250
493,2023-02-16,23,183,5,2,250
1137,2023-04-14,14,183,6.4,3,320
1581,2023-05-24,7,183,30,2,1500
3733,2023-10-07,2,183,18,3,900
4519,2023-11-04,10,183,36,2,1800
6354,2024-01-05,14,183,6.4,4,320
6697,2024-01-18,1,183,7,4,350
7534,2024-02-16,4,183,12,2,600
2271,2023-07-29,24,183,10,3,500
3323,2023-09-23,24,183,10,5,500
5499,2023-12-07,10,183,36,5,1800
8735,2024-03-27,3,183,5,4,250
3387,2023-09-26,21,183,13,4,650
10119,2024-08-30,4,183,12,2,600
10345,2024-09-27,2,183,18,2,900
5144,2023-11-26,4,184,12,2,600
7837,2024-02-27,3,184,5,2,250
8336,2024-03-13,4,184,12,5,600
9767,2024-07-17,3,184,5,5,250
742,2023-03-09,11,184,11,5,550
942,2023-03-29,19,184,6,3,300
2016,2023-07-06,28,184,6,2,300
2133,2023-07-18,2,184,18,4,900
3394,2023-09-26,22,184,8,3,400
6383,2024-01-06,14,184,6.4,3,320
451,2023-02-13,27,184,4,2,200
978,2023-03-31,23,184,5,3,250
2812,2023-09-07,24,184,10,5,500
4454,2023-11-02,9,184,14,3,700
6495,2024-01-10,14,184,6.4,5,320
9710,2024-07-08,4,184,12,3,600
295,2023-01-30,11,184,11,3,550
2537,2023-08-25,24,184,10,2,500
2878,2023-09-09,23,184,5,5,250
1111,2023-04-12,2,184,18,3,900
1264,2023-04-27,2,184,18,5,900
4337,2023-10-29,2,184,18,5,900
6819,2024-01-22,2,184,18,3,900
9454,2024-06-05,1,184,7,2,350
16,2023-01-02,26,185,18,5,900
608,2023-02-27,11,185,11,2,550
696,2023-03-05,9,185,14,4,700
1524,2023-05-18,25,185,12,2,600
2798,2023-09-07,23,185,5,3,250
1426,2023-05-10,2,185,18,5,900
2597,2023-08-31,24,185,10,5,500
5012,2023-11-21,2,185,18,3,900
7831,2024-02-27,2,185,18,5,900
229,2023-01-24,17,185,12,4,600
780,2023-03-12,13,185,9,3,450
1282,2023-04-28,10,185,36,5,1800
2645,2023-09-02,24,185,10,2,500
3140,2023-09-18,23,185,5,3,250
4620,2023-11-08,2,185,18,2,900
5356,2023-12-02,5,186,9,2,450
5617,2023-12-11,5,186,9,4,450
6625,2024-01-15,3,186,5,3,250
7388,2024-02-11,4,186,12,3,600
7825,2024-02-27,1,186,7,4,350
9074,2024-04-25,1,186,7,2,350
245,2023-01-26,5,186,9,3,450
3011,2023-09-14,22,186,8,4,400
3879,2023-10-12,6,186,24,2,1200
182,2023-01-20,9,186,14,5,700
6285,2024-01-03,14,186,6.4,2,320
761,2023-03-10,26,186,18,4,900
1410,2023-05-09,2,186,18,5,900
3913,2023-10-13,7,186,30,2,1500
8448,2024-03-17,2,186,18,4,900
5591,2023-12-10,6,187,24,5,1200
5836,2023-12-19,14,187,6.4,4,320
5908,2023-12-21,14,187,6.4,2,320
7484,2024-02-14,4,187,12,4,600
7607,2024-02-19,1,187,7,3,350
9800,2024-07-21,3,187,5,3,250
9887,2024-08-03,2,187,18,4,900
1323,2023-05-01,20,187,16,3,800
1745,2023-06-07,12,187,6,3,300
3892,2023-10-12,9,187,14,2,700
7878,2024-02-28,4,187,12,5,600
7974,2024-03-02,1,187,7,3,350
1564,2023-05-22,27,187,4,4,200
1942,2023-06-30,26,187,18,3,900
2487,2023-08-20,24,187,10,3,500
8631,2024-03-23,4,187,12,5,600
4685,2023-11-10,5,187,9,3,450
6751,2024-01-20,1,187,7,5,350
6760,2024-01-20,3,187,5,5,250
472,2023-02-15,17,187,12,3,600
9220,2024-05-09,3,187,5,2,250
5482,2023-12-07,4,188,12,4,600
5889,2023-12-21,14,188,6.4,4,320
5999,2023-12-24,14,188,6.4,4,320
9102,2024-04-28,4,188,12,4,600
42,2023-01-05,11,188,11,5,550
807,2023-03-15,1,188,7,5,350
827,2023-03-16,27,188,4,2,200
1281,2023-04-28,9,188,14,5,700
3319,2023-09-23,24,188,10,4,500
5288,2023-12-01,3,188,5,4,250
5425,2023-12-04,9,188,14,5,700
6051,2023-12-26,14,188,6.4,4,320
5758,2023-12-17,2,188,18,2,900
9769,2024-07-17,4,188,12,5,600
4938,2023-11-18,9,188,14,2,700
9443,2024-06-03,4,188,12,3,600
1811,2023-06-14,18,188,9,4,450
4196,2023-10-24,4,188,12,2,600
6471,2024-01-10,14,188,6.4,4,320
5354,2023-12-02,5,189,9,4,450
6426,2024-01-08,14,189,6.4,2,320
8451,2024-03-17,3,189,5,5,250
10380,2024-09-30,4,189,12,5,600
713,2023-03-07,5,189,9,4,450
2450,2023-08-16,24,189,10,2,500
3292,2023-09-23,21,189,13,3,650
8516,2024-03-19,2,189,18,2,900
8757,2024-03-28,2,189,18,5,900
9978,2024-08-11,4,189,12,2,600
9639,2024-06-29,4,189,12,2,600
2382,2023-08-10,24,189,10,2,500
4549,2023-11-05,7,189,30,4,1500
8197,2024-03-08,3,189,5,2,250
5173,2023-11-27,5,190,9,2,450
6305,2024-01-04,14,190,6.4,2,320
6584,2024-01-13,4,190,12,2,600
7222,2024-02-06,4,190,12,5,600
7487,2024-02-14,4,190,12,2,600
7814,2024-02-26,4,190,12,5,600
8543,2024-03-20,4,190,12,3,600
8622,2024-03-23,2,190,18,2,900
716,2023-03-07,11,190,11,3,550
7141,2024-02-03,4,190,12,2,600
8551,2024-03-21,1,190,7,4,350
1659,2023-06-01,12,190,6,3,300
3471,2023-09-29,21,190,13,3,650
